,Unnamed: 0,date,category_id,sku_id,sales_price,sales_quantity
88,88,2020-11-05,7,1635,830.7,1.4541585
89,89,2020-11-06,7,1635,830.7,1.3201944
90,90,2020-11-07,7,1635,830.7,1.6045007
91,91,2020-11-08,7,1635,830.7,1.4084493
92,92,2020-11-09,7,1635,830.7,0.83859164
93,93,2020-11-10,7,1635,830.7,0.98803955
94,94,2020-11-11,7,1635,830.7,0.9542775
95,95,2020-11-12,7,1635,830.7,1.0786935
96,96,2020-11-13,7,1635,830.7,1.2413403
97,97,2020-11-14,7,1635,830.7,1.7017131
98,98,2020-11-01,7,2715,1071.2,1.4846656
99,99,2020-11-02,7,2715,1071.2,0.9507904
100,100,2020-11-03,7,2715,1071.2,0.91376257
101,101,2020-11-04,7,2715,1071.2,1.2776605
102,102,2020-11-05,7,2715,1071.2,1.4541585
103,103,2020-11-06,7,2715,1071.2,1.3201944
104,104,2020-11-07,7,2715,973.7,1.6045007
105,105,2020-11-08,7,2715,973.7,1.4084493
106,106,2020-11-09,7,2715,973.7,0.83859164
107,107,2020-11-10,7,2715,973.7,0.98803955
108,108,2020-11-11,7,2715,973.7,0.9542775
109,109,2020-11-12,7,2715,973.7,1.0786935
110,110,2020-11-13,7,2715,973.7,1.2413403
111,111,2020-11-14,7,2715,999.7,1.7017131
112,112,2020-11-01,7,2992,479.7,1.4846656
113,113,2020-11-02,7,2992,479.7,0.9507904
114,114,2020-11-03,7,2992,479.7,0.91376257
115,115,2020-11-04,7,2992,479.7,1.2776605
116,116,2020-11-05,7,2992,479.7,1.4541585
117,117,2020-11-06,7,2992,479.7,1.3201944
118,118,2020-11-07,7,2992,479.7,1.6045007
119,119,2020-11-08,7,2992,479.7,1.4084493
120,120,2020-11-09,7,2992,479.7,0.83859164
121,121,2020-11-10,7,2992,479.7,0.98803955
122,122,2020-11-11,7,2992,479.7,0.9542775
123,123,2020-11-12,7,2992,479.7,1.0786935
124,124,2020-11-13,7,2992,479.7,1.2413403
125,125,2020-11-14,7,2992,479.7,1.7017131
126,126,2020-11-01,7,2995,486.2,1.4846656
127,127,2020-11-02,7,2995,486.2,0.9507904
128,128,2020-11-03,7,2995,486.2,0.91376257
129,129,2020-11-04,7,2995,486.2,1.2776605
130,130,2020-11-05,7,2995,486.2,1.4541585
131,131,2020-11-06,7,2995,486.2,1.3201944
132,132,2020-11-07,7,2995,486.2,1.6045007
133,133,2020-11-08,7,2995,486.2,1.4084493
134,134,2020-11-09,7,2995,486.2,0.83859164
135,135,2020-11-10,7,2995,486.2,0.98803955
136,136,2020-11-11,7,2995,486.2,0.9542775
137,137,2020-11-12,7,2995,486.2,1.0786935
138,138,2020-11-13,7,2995,486.2,1.2413403
139,139,2020-11-14,7,2995,486.2,1.7017131
140,140,2020-11-01,7,2996,375.7,1.5243641
141,141,2020-11-02,7,2996,375.7,1.4582684
142,142,2020-11-03,7,2996,375.7,1.5427965
143,143,2020-11-04,7,2996,375.7,1.4508141
144,144,2020-11-05,7,2996,375.7,1.6273123
145,145,2020-11-06,7,2996,375.7,1.7355944
146,146,2020-11-07,7,2996,375.7,1.4938499
147,147,2020-11-08,7,2996,375.7,1.2655882
148,148,2020-11-09,7,2996,375.7,1.2364184
149,149,2020-11-10,7,2996,375.7,1.3858662
150,150,2020-11-11,7,2996,375.7,1.3521043
151,151,2020-11-12,7,2996,375.7,1.4765192
152,152,2020-11-13,7,2996,375.7,1.6567403
153,153,2020-11-14,7,2996,375.7,1.5910624
154,154,2020-11-01,7,2999,583.7,1.4846656
155,155,2020-11-02,7,2999,583.7,0.9507904
156,156,2020-11-03,7,2999,583.7,0.91376257
157,157,2020-11-04,7,2999,583.7,1.2776605
158,158,2020-11-05,7,2999,583.7,1.4541585
159,159,2020-11-06,7,2999,583.7,1.3201944
160,160,2020-11-07,7,2999,583.7,1.6045007
161,161,2020-11-08,7,2999,583.7,1.4084493
162,162,2020-11-09,7,2999,583.7,0.83859164
163,163,2020-11-10,7,2999,583.7,0.98803955
164,164,2020-11-11,7,2999,583.7,0.9542775
165,165,2020-11-12,7,2999,583.7,1.0786935
166,166,2020-11-13,7,2999,583.7,1.2413403
167,167,2020-11-14,7,2999,583.7,1.7017131
168,168,2020-11-01,7,3052,336.7,1.4829571
169,169,2020-11-02,7,3052,336.7,1.560148
170,170,2020-11-03,7,3052,336.7,1.6446761
171,171,2020-11-04,7,3052,336.7,1.5526937
172,172,2020-11-05,7,3052,336.7,1.7291919
173,173,2020-11-06,7,3052,336.7,1.837474
174,174,2020-11-07,7,3052,336.7,1.6057596
175,175,2020-11-08,7,3052,336.7,1.3774979
176,176,2020-11-09,7,3052,336.7,1.338298
177,177,2020-11-10,7,3052,336.7,1.4877458
178,178,2020-11-11,7,3052,336.7,1.4539839
179,179,2020-11-12,7,3052,336.7,1.5783988
180,180,2020-11-13,7,3052,336.7,1.7586199
181,181,2020-11-14,7,3052,336.7,1.7029722
182,182,2020-11-01,7,3678,1058.2,1.4846656
183,183,2020-11-02,7,3678,1058.2,0.9507904
184,184,2020-11-03,7,3678,1058.2,0.91376257
185,185,2020-11-04,7,3678,1058.2,1.2776605
186,186,2020-11-05,7,3678,1058.2,1.4541585
187,187,2020-11-06,7,3678,1058.2,1.3201944
188,188,2020-11-07,7,3678,1058.2,1.6045007
189,189,2020-11-08,7,3678,1058.2,1.4084493
190,190,2020-11-09,7,3678,1058.2,0.83859164
191,191,2020-11-10,7,3678,889.2,0.98803955
192,192,2020-11-11,7,3678,889.2,0.9542775
193,193,2020-11-12,7,3678,889.2,1.0786935
194,194,2020-11-13,7,3678,889.2,1.2413403
195,195,2020-11-14,7,3678,889.2,1.7017131
196,196,2020-11-01,7,3923,492.7,1.4846656
197,197,2020-11-02,7,3923,492.7,0.9507904
198,198,2020-11-03,7,3923,492.7,0.91376257
199,199,2020-11-04,7,3923,492.7,1.2776605
200,200,2020-11-05,7,3923,492.7,1.4541585
201,201,2020-11-06,7,3923,492.7,1.3201944
202,202,2020-11-07,7,3923,492.7,1.6045007
203,203,2020-11-08,7,3923,492.7,1.4084493
204,204,2020-11-09,7,3923,492.7,0.83859164
205,205,2020-11-10,7,3923,492.7,0.98803955
206,206,2020-11-11,7,3923,492.7,0.9542775
207,207,2020-11-12,7,3923,492.7,1.0786935
208,208,2020-11-13,7,3923,492.7,1.2413403
209,209,2020-11-14,7,3923,492.7,1.7017131
210,210,2020-11-01,7,3928,479.7,1.4846656
211,211,2020-11-02,7,3928,479.7,0.9507904
212,212,2020-11-03,7,3928,479.7,0.91376257
213,213,2020-11-04,7,3928,479.7,1.2776605
214,214,2020-11-05,7,3928,479.7,1.4541585
215,215,2020-11-06,7,3928,479.7,1.3201944
216,216,2020-11-07,7,3928,479.7,1.6045007
217,217,2020-11-08,7,3928,479.7,1.4084493
218,218,2020-11-09,7,3928,479.7,0.83859164
219,219,2020-11-10,7,3928,479.7,0.98803955
220,220,2020-11-11,7,3928,479.7,0.9542775
221,221,2020-11-12,7,3928,492.7,1.0786935
222,222,2020-11-13,7,3928,603.2,1.2413403
223,223,2020-11-14,7,3928,603.2,1.7017131
224,224,2020-11-01,7,3954,648.7,1.4846656
225,225,2020-11-02,7,3954,648.7,0.9507904
226,226,2020-11-03,7,3954,648.7,0.91376257
227,227,2020-11-04,7,3954,648.7,1.2776605
228,228,2020-11-05,7,3954,648.7,1.4541585
229,229,2020-11-06,7,3954,648.7,1.3201944
230,230,2020-11-07,7,3954,648.7,1.6045007
231,231,2020-11-08,7,3954,648.7,1.4084493
232,232,2020-11-09,7,3954,648.7,0.83859164
233,233,2020-11-10,7,3954,648.7,0.98803955
234,234,2020-11-11,7,3954,648.7,0.9542775
235,235,2020-11-12,7,3954,648.7,1.0786935
236,236,2020-11-13,7,3954,648.7,1.2413403
237,237,2020-11-14,7,3954,648.7,1.7017131
238,238,2020-11-01,7,4031,67.587,1.0255475
239,239,2020-11-02,7,4031,67.587,1.5370971
240,240,2020-11-03,7,4031,67.587,1.7025434
241,241,2020-11-04,7,4031,67.587,1.676923
242,242,2020-11-05,7,4031,67.587,1.8181171
243,243,2020-11-06,7,4031,67.587,2.0349116
244,244,2020-11-07,7,4031,67.587,1.7776657
245,245,2020-11-08,7,4031,67.587,1.6371001
246,246,2020-11-09,7,4031,67.587,1.5774758
247,247,2020-11-10,7,4031,67.587,1.5654349
248,248,2020-11-11,7,4031,67.587,1.5464891
249,249,2020-11-12,7,4031,67.587,1.7003802
250,250,2020-11-13,7,4031,67.587,1.9146541
251,251,2020-11-14,7,4031,67.587,1.8587143
252,252,2020-11-01,7,4067,765.7,1.4846656
253,253,2020-11-02,7,4067,765.7,0.9507904
254,254,2020-11-03,7,4067,765.7,0.91376257
255,255,2020-11-04,7,4067,765.7,1.2776605
256,256,2020-11-05,7,4067,765.7,1.4541585
257,257,2020-11-06,7,4067,765.7,1.3201944
258,258,2020-11-07,7,4067,765.7,1.6045007
259,259,2020-11-08,7,4067,765.7,1.4084493
260,260,2020-11-09,7,4067,765.7,0.83859164
261,261,2020-11-10,7,4067,765.7,0.98803955
262,262,2020-11-11,7,4067,765.7,0.9542775
263,263,2020-11-12,7,4067,765.7,1.0786935
264,264,2020-11-13,7,4067,518.7,1.2413403
265,265,2020-11-14,7,4067,518.7,1.7017131
266,266,2020-11-01,7,4104,687.7,1.4846656
267,267,2020-11-02,7,4104,687.7,0.9507904
268,268,2020-11-03,7,4104,687.7,0.91376257
269,269,2020-11-04,7,4104,687.7,1.2776605
270,270,2020-11-05,7,4104,687.7,1.4541585
271,271,2020-11-06,7,4104,687.7,1.3201944
272,272,2020-11-07,7,4104,687.7,1.6045007
273,273,2020-11-08,7,4104,687.7,1.4084493
274,274,2020-11-09,7,4104,687.7,0.83859164
275,275,2020-11-10,7,4104,687.7,0.98803955
276,276,2020-11-11,7,4104,687.7,0.9542775
277,277,2020-11-12,7,4104,687.7,1.0786935
278,278,2020-11-13,7,4104,687.7,1.2413403
279,279,2020-11-14,7,4104,687.7,1.7017131
280,280,2020-11-01,7,4106,1006.2,1.4846656
281,281,2020-11-02,7,4106,1006.2,0.9507904
282,282,2020-11-03,7,4106,1006.2,0.91376257
283,283,2020-11-04,7,4106,1006.2,1.2776605
284,284,2020-11-05,7,4106,1006.2,1.4541585
285,285,2020-11-06,7,4106,1006.2,1.3201944
286,286,2020-11-07,7,4106,1006.2,1.6045007
287,287,2020-11-08,7,4106,1006.2,1.4084493
288,288,2020-11-09,7,4106,1006.2,0.83859164
289,289,2020-11-10,7,4106,1006.2,0.98803955
290,290,2020-11-11,7,4106,1006.2,0.9542775
291,291,2020-11-12,7,4106,1006.2,1.0786935
292,292,2020-11-13,7,4106,1006.2,1.2413403
293,293,2020-11-14,7,4106,1006.2,1.7017131
294,294,2020-11-01,7,4189,72.787,0.08754416
295,295,2020-11-02,7,4189,72.787,-0.26704356
296,296,2020-11-03,7,4189,72.787,-0.10159747
297,297,2020-11-04,7,4189,72.787,-0.12721778
298,298,2020-11-05,7,4189,72.787,0.005664192
299,299,2020-11-06,7,4189,72.787,0.22245844
300,300,2020-11-07,7,4189,72.787,-0.034786902
301,301,2020-11-08,7,4189,72.787,-0.22777067
302,302,2020-11-09,7,4189,72.787,-0.15559657
303,303,2020-11-10,7,4189,72.787,-0.16763768
304,304,2020-11-11,7,4189,72.787,-0.19474705
305,305,2020-11-12,7,4189,72.787,-0.040855847
306,306,2020-11-13,7,4189,72.787,0.17341729
307,307,2020-11-14,7,4189,72.787,0.40518302
308,308,2020-11-01,7,4535,1032.2,1.4846656
309,309,2020-11-02,7,4535,1032.2,0.9507904
310,310,2020-11-03,7,4535,1032.2,0.91376257
311,311,2020-11-04,7,4535,1032.2,1.2776605
312,312,2020-11-05,7,4535,1032.2,1.4541585
313,313,2020-11-06,7,4535,1032.2,1.3201944
314,314,2020-11-07,7,4535,1032.2,1.6045007
315,315,2020-11-08,7,4535,1032.2,1.4084493
316,316,2020-11-09,7,4535,1032.2,0.83859164
317,317,2020-11-10,7,4535,1032.2,0.98803955
318,318,2020-11-11,7,4535,1032.2,0.9542775
319,319,2020-11-12,7,4535,1032.2,1.0786935
320,320,2020-11-13,7,4535,1032.2,1.2413403
321,321,2020-11-14,7,4535,1032.2,1.7017131
322,322,2020-11-01,7,5802,1818.7,1.4846656
323,323,2020-11-02,7,5802,1818.7,0.9507904
324,324,2020-11-03,7,5802,1818.7,0.91376257
325,325,2020-11-04,7,5802,1818.7,1.2776605
326,326,2020-11-05,7,5802,1818.7,1.4541585
327,327,2020-11-06,7,5802,1818.7,1.3201944
328,328,2020-11-07,7,5802,1818.7,1.6045007
329,329,2020-11-08,7,5802,1818.7,1.4084493
330,330,2020-11-09,7,5802,1818.7,0.83859164
331,331,2020-11-10,7,5802,1818.7,0.98803955
332,332,2020-11-11,7,5802,1818.7,0.9542775
333,333,2020-11-12,7,5802,1818.7,1.0786935
334,334,2020-11-13,7,5802,1818.7,1.2413403
335,335,2020-11-14,7,5802,1818.7,1.7017131
336,336,2020-11-01,7,7395,869.7,1.4846656
337,337,2020-11-02,7,7395,869.7,0.9507904
338,338,2020-11-03,7,7395,869.7,0.91376257
339,339,2020-11-04,7,7395,869.7,1.2776605
340,340,2020-11-05,7,7395,869.7,1.4541585
341,341,2020-11-06,7,7395,869.7,1.3201944
342,342,2020-11-07,7,7395,869.7,1.6045007
343,343,2020-11-08,7,7395,869.7,1.4084493
344,344,2020-11-09,7,7395,869.7,0.83859164
345,345,2020-11-10,7,7395,869.7,0.98803955
346,346,2020-11-11,7,7395,869.7,0.9542775
347,347,2020-11-12,7,7395,869.7,1.0786935
348,348,2020-11-13,7,7395,869.7,1.2413403
349,349,2020-11-14,7,7395,869.7,1.7017131
350,350,2020-11-01,7,8124,583.7,1.4846656
351,351,2020-11-02,7,8124,583.7,0.9507904
352,352,2020-11-03,7,8124,583.7,0.91376257
353,353,2020-11-04,7,8124,583.7,1.2776605
354,354,2020-11-05,7,8124,583.7,1.4541585
355,355,2020-11-06,7,8124,583.7,1.3201944
356,356,2020-11-07,7,8124,583.7,1.6045007
357,357,2020-11-08,7,8124,583.7,1.4084493
358,358,2020-11-09,7,8124,583.7,0.83859164
359,359,2020-11-10,7,8124,583.7,0.98803955
360,360,2020-11-11,7,8124,583.7,0.9542775
361,361,2020-11-12,7,8124,583.7,1.0786935
362,362,2020-11-13,7,8124,583.7,1.2413403
363,363,2020-11-14,7,8124,583.7,1.7017131
364,364,2020-11-01,17,8219,76.622,3.783203
365,365,2020-11-02,17,8219,76.622,3.2971518
366,366,2020-11-03,17,8219,76.622,3.462599
367,367,2020-11-04,17,8219,76.622,3.4369776
368,368,2020-11-05,17,8219,76.622,3.56986
369,369,2020-11-06,17,8219,76.622,3.9096994
370,370,2020-11-07,17,8219,76.622,3.660873
371,371,2020-11-08,17,8219,76.622,3.4288518
372,372,2020-11-09,17,8219,76.622,3.2821503
373,373,2020-11-10,17,8219,76.622,3.2701087
374,374,2020-11-11,17,8219,76.622,3.242999
375,375,2020-11-12,17,8219,76.622,3.396891
376,376,2020-11-13,17,8219,76.622,3.7425923
377,377,2020-11-14,17,8219,76.622,3.6416624
378,378,2020-11-01,17,8220,76.622,3.783203
379,379,2020-11-02,17,8220,76.622,3.2971518
380,380,2020-11-03,17,8220,76.622,3.462599
381,381,2020-11-04,17,8220,76.622,3.4369776
382,382,2020-11-05,17,8220,76.622,3.56986
383,383,2020-11-06,17,8220,76.622,3.9096994
384,384,2020-11-07,17,8220,76.622,3.660873
385,385,2020-11-08,17,8220,76.622,3.4288518
386,386,2020-11-09,17,8220,77.922,4.7181396
387,387,2020-11-10,17,8220,77.922,4.706098
388,388,2020-11-11,17,8220,77.922,4.6789885
389,389,2020-11-12,17,8220,77.922,4.832881
390,390,2020-11-13,17,8220,77.922,5.1785808
391,391,2020-11-14,17,8220,77.922,5.0776534
392,392,2020-11-01,17,8221,66.222,3.341669
393,393,2020-11-02,17,8221,66.222,2.8910534
394,394,2020-11-03,17,8221,66.222,3.0564985
395,395,2020-11-04,17,8221,66.222,3.0308783
396,396,2020-11-05,17,8221,66.222,3.1720722
397,397,2020-11-06,17,8221,66.222,3.3888717
398,398,2020-11-07,17,8221,66.222,3.1024547
399,399,2020-11-08,17,8221,66.222,2.9228506
400,400,2020-11-09,17,8221,66.222,2.8880377
401,401,2020-11-10,17,8221,66.222,2.8759964
402,402,2020-11-11,17,8221,66.222,2.8570507
403,403,2020-11-12,17,8221,66.222,3.010942
404,404,2020-11-13,17,8221,66.222,3.225216
405,405,2020-11-14,17,8221,66.222,3.1444669
406,406,2020-11-01,17,8222,63.7,3.0108335
407,407,2020-11-02,17,8222,63.7,2.9194977
408,408,2020-11-03,17,8222,65.0,4.673832
409,409,2020-11-04,17,8222,65.0,4.648212
410,410,2020-11-05,17,8222,65.0,4.789407
411,411,2020-11-06,17,8222,65.0,5.006203
412,412,2020-11-07,17,8222,65.0,4.6897326
413,413,2020-11-08,17,8222,65.0,4.510131
414,414,2020-11-09,17,8222,65.0,5.4280214
415,415,2020-11-10,17,8222,65.0,5.415981
416,416,2020-11-11,17,8222,65.0,5.3970356
417,417,2020-11-12,17,8222,65.0,5.550926
418,418,2020-11-13,17,8222,65.0,5.765201
419,419,2020-11-14,17,8222,65.0,5.6543946
420,420,2020-11-01,17,8228,83.122,4.699937
421,421,2020-11-02,17,8228,83.122,4.267466
422,422,2020-11-03,17,8228,83.122,4.432911
423,423,2020-11-04,17,8228,83.122,4.407291
424,424,2020-11-05,17,8228,83.122,4.5401735
425,425,2020-11-06,17,8228,83.122,4.813304
426,426,2020-11-07,17,8228,83.122,4.5776057
427,427,2020-11-08,17,8228,83.122,4.3455863
428,428,2020-11-09,17,8228,83.122,4.2524624
429,429,2020-11-10,17,8228,83.122,4.240422
430,430,2020-11-11,17,8228,83.122,4.213312
431,431,2020-11-12,17,8228,83.122,4.3672037
432,432,2020-11-13,17,8228,83.122,4.6461964
433,433,2020-11-14,17,8228,83.122,4.5583963
434,434,2020-11-01,7,8432,557.7,1.4846656
435,435,2020-11-02,7,8432,557.7,0.9507904
436,436,2020-11-03,7,8432,557.7,0.91376257
437,437,2020-11-04,7,8432,557.7,1.2776605
438,438,2020-11-05,7,8432,557.7,1.4541585
439,439,2020-11-06,7,8432,492.7,1.3201944
440,440,2020-11-07,7,8432,492.7,1.6045007
441,441,2020-11-08,7,8432,492.7,1.4084493
442,442,2020-11-09,7,8432,492.7,0.83859164
443,443,2020-11-10,7,8432,492.7,0.98803955
444,444,2020-11-11,7,8432,492.7,0.9542775
445,445,2020-11-12,7,8432,492.7,1.0786935
446,446,2020-11-13,7,8432,518.7,1.2413403
447,447,2020-11-14,7,8432,518.7,1.7017131
448,448,2020-11-01,7,8434,778.7,1.4846656
449,449,2020-11-02,7,8434,778.7,0.9507904
450,450,2020-11-03,7,8434,778.7,0.91376257
451,451,2020-11-04,7,8434,778.7,1.2776605
452,452,2020-11-05,7,8434,778.7,1.4541585
453,453,2020-11-06,7,8434,583.7,1.3201944
454,454,2020-11-07,7,8434,583.7,1.6045007
455,455,2020-11-08,7,8434,583.7,1.4084493
456,456,2020-11-09,7,8434,583.7,0.83859164
457,457,2020-11-10,7,8434,583.7,0.98803955
458,458,2020-11-11,7,8434,583.7,0.9542775
459,459,2020-11-12,7,8434,583.7,1.0786935
460,460,2020-11-13,7,8434,583.7,1.2413403
461,461,2020-11-14,7,8434,583.7,1.7017131
462,462,2020-11-01,17,8619,75.4,3.783203
463,463,2020-11-02,17,8619,75.4,3.2971518
464,464,2020-11-03,17,8619,75.4,3.462599
465,465,2020-11-04,17,8619,75.4,3.4369776
466,466,2020-11-05,17,8619,75.4,3.56986
467,467,2020-11-06,17,8619,75.4,3.9096994
468,468,2020-11-07,17,8619,75.4,3.660873
469,469,2020-11-08,17,8619,75.4,3.4288518
470,470,2020-11-09,17,8619,75.4,3.2821503
471,471,2020-11-10,17,8619,75.4,3.2701087
472,472,2020-11-11,17,8619,75.4,3.242999
473,473,2020-11-12,17,8619,75.4,3.396891
474,474,2020-11-13,17,8619,75.4,3.7425923
475,475,2020-11-14,17,8619,75.4,3.6416624
476,476,2020-11-01,17,8620,75.4,3.783203
477,477,2020-11-02,17,8620,75.4,3.2971518
478,478,2020-11-03,17,8620,75.4,3.462599
479,479,2020-11-04,17,8620,75.4,3.4369776
480,480,2020-11-05,17,8620,75.4,3.56986
481,481,2020-11-06,17,8620,75.4,3.9096994
482,482,2020-11-07,17,8620,75.4,3.660873
483,483,2020-11-08,17,8620,75.4,3.4288518
484,484,2020-11-09,17,8620,75.4,3.2821503
485,485,2020-11-10,17,8620,75.4,3.2701087
486,486,2020-11-11,17,8620,75.4,3.242999
487,487,2020-11-12,17,8620,75.4,3.396891
488,488,2020-11-13,17,8620,75.4,3.7425923
489,489,2020-11-14,17,8620,75.4,3.6416624
490,490,2020-11-01,17,8621,72.8,2.4114192
491,491,2020-11-02,17,8621,72.8,2.0568323
492,492,2020-11-03,17,8621,72.8,2.222277
493,493,2020-11-04,17,8621,72.8,2.1966572
494,494,2020-11-05,17,8621,72.8,2.3295388
495,495,2020-11-06,17,8621,72.8,2.546335
496,496,2020-11-07,17,8621,72.8,2.28909
497,497,2020-11-08,17,8621,72.8,2.0570688
498,498,2020-11-09,17,8621,72.8,2.1292427
499,499,2020-11-10,17,8621,72.8,2.1172009
500,500,2020-11-11,17,8621,72.8,2.090092
501,501,2020-11-12,17,8621,72.8,2.2439833
502,502,2020-11-13,17,8621,72.8,2.4582577
503,503,2020-11-14,17,8621,72.8,2.6900237
504,504,2020-11-01,17,8622,75.4,3.783203
505,505,2020-11-02,17,8622,75.4,3.2971518
506,506,2020-11-03,17,8622,75.4,3.462599
507,507,2020-11-04,17,8622,75.4,3.4369776
508,508,2020-11-05,17,8622,75.4,3.56986
509,509,2020-11-06,17,8622,75.4,3.9096994
510,510,2020-11-07,17,8622,75.4,3.660873
511,511,2020-11-08,17,8622,75.4,3.4288518
512,512,2020-11-09,17,8622,75.4,3.2821503
513,513,2020-11-10,17,8622,75.4,3.2701087
514,514,2020-11-11,17,8622,75.4,3.242999
515,515,2020-11-12,17,8622,75.4,3.396891
516,516,2020-11-13,17,8622,75.4,3.7425923
517,517,2020-11-14,17,8622,75.4,3.6416624
518,518,2020-11-01,7,9115,551.2,1.4846656
519,519,2020-11-02,7,9115,551.2,0.9507904
520,520,2020-11-03,7,9115,551.2,0.91376257
521,521,2020-11-04,7,9115,551.2,1.2776605
522,522,2020-11-05,7,9115,551.2,1.4541585
523,523,2020-11-06,7,9115,551.2,1.3201944
524,524,2020-11-07,7,9115,551.2,1.6045007
525,525,2020-11-08,7,9115,551.2,1.4084493
526,526,2020-11-09,7,9115,551.2,0.83859164
527,527,2020-11-10,7,9115,551.2,0.98803955
528,528,2020-11-11,7,9115,551.2,0.9542775
529,529,2020-11-12,7,9115,551.2,1.0786935
530,530,2020-11-13,7,9115,551.2,1.2413403
